14660,43150,system,2021-09-30 12:16:17,제천시,C,13813
15243,43720,system,2021-09-30 12:16:17,보은군,C,13813
15514,43730,system,2021-09-30 12:16:17,옥천군,C,13813
15658,43740,system,2021-09-30 12:16:17,영동군,C,13813
15814,43745,system,2021-09-30 12:16:17,증평군,C,13813
15844,43750,system,2021-09-30 12:16:17,진천군,C,13813
15986,43760,system,2021-09-30 12:16:17,괴산군,C,13813
16183,43770,system,2021-09-30 12:16:17,음성군,C,13813
16771,43800,system,2021-09-30 12:16:17,단양군,C,13813
16960,44000,system,2021-09-30 12:16:17,충청남도,P,100000
17365,44130,system,2021-09-30 12:16:17,천안시,C,16960
17603,44131,system,2021-09-30 12:16:17,천안시/동남구,CC,16960
17717,44133,system,2021-09-30 12:16:17,천안시/서북구,CC,16960
17796,44150,system,2021-09-30 12:16:17,공주시,C,16960
18057,44180,system,2021-09-30 12:16:17,보령시,C,16960
18218,44200,system,2021-09-30 12:16:17,아산시,C,16960
18406,44210,system,2021-09-30 12:16:17,서산시,C,16960
18560,44230,system,2021-09-30 12:16:17,논산시,C,16960
18776,44250,system,2021-09-30 12:16:17,계룡시,C,16960
18811,44270,system,2021-09-30 12:16:17,당진시,C,16960
18972,44710,system,2021-09-30 12:16:17,금산군,C,16960
19938,44760,system,2021-09-30 12:16:17,부여군,C,16960
20170,44770,system,2021-09-30 12:16:17,서천군,C,16960
20531,44790,system,2021-09-30 12:16:17,청양군,C,16960
20696,44800,system,2021-09-30 12:16:17,홍성군,C,16960
20887,44810,system,2021-09-30 12:16:17,예산군,C,16960
21377,44825,system,2021-09-30 12:16:17,태안군,C,16960
22227,45000,system,2021-09-30 12:16:17,전라북도,P,100000
22344,45110,system,2021-09-30 12:16:17,전주시,C,22227
22454,45111,system,2021-09-30 12:16:17,전주시/완산구,CC,22227
22524,45113,system,2021-09-30 12:16:17,전주시/덕진구,CC,22227
22570,45130,system,2021-09-30 12:16:17,군산시,C,22227
22715,45140,system,2021-09-30 12:16:17,익산시,C,22227
22960,45180,system,2021-09-30 12:16:17,정읍시,C,22227
23145,45190,system,2021-09-30 12:16:17,남원시,C,22227
23370,45210,system,2021-09-30 12:16:17,김제시,C,22227
23549,45710,system,2021-09-30 12:16:17,완주군,C,22227
23730,45720,system,2021-09-30 12:16:17,진안군,C,22227
23838,45730,system,2021-09-30 12:16:17,무주군,C,22227
23902,45740,system,2021-09-30 12:16:17,장수군,C,22227
24009,45750,system,2021-09-30 12:16:17,임실군,C,22227
24387,45770,system,2021-09-30 12:16:17,순창군,C,22227
24752,45790,system,2021-09-30 12:16:17,고창군,C,22227
24959,45800,system,2021-09-30 12:16:17,부안군,C,22227
25577,46000,system,2021-09-30 12:16:17,전라남도,P,100000
26011,46110,system,2021-09-30 12:16:17,목포시,C,25577
26107,46130,system,2021-09-30 12:16:17,여수시,C,25577
26230,46150,system,2021-09-30 12:16:17,순천시,C,25577
26449,46170,system,2021-09-30 12:16:17,나주시,C,25577
26716,46230,system,2021-09-30 12:16:17,광양시,C,25577
26793,46710,system,2021-09-30 12:16:17,담양군,C,25577
26970,46720,system,2021-09-30 12:16:17,곡성군,C,25577
27126,46730,system,2021-09-30 12:16:17,구례군,C,25577
27629,46770,system,2021-09-30 12:16:17,고흥군,C,25577
27827,46780,system,2021-09-30 12:16:17,보성군,C,25577
27969,46790,system,2021-09-30 12:16:17,화순군,C,25577
28234,46800,system,2021-09-30 12:16:17,장흥군,C,25577
28422,46810,system,2021-09-30 12:16:17,강진군,C,25577
28559,46820,system,2021-09-30 12:16:17,해남군,C,25577
28765,46830,system,2021-09-30 12:16:17,영암군,C,25577
28927,46840,system,2021-09-30 12:16:17,무안군,C,25577
29465,46860,system,2021-09-30 12:16:17,함평군,C,25577
29598,46870,system,2021-09-30 12:16:17,영광군,C,25577
29773,46880,system,2021-09-30 12:16:17,장성군,C,25577
29920,46890,system,2021-09-30 12:16:17,완도군,C,25577
30066,46900,system,2021-09-30 12:16:17,진도군,C,25577
30190,46910,system,2021-09-30 12:16:17,신안군,C,25577
30398,47000,system,2021-09-30 12:16:17,경상북도,P,100000
30962,47110,system,2021-09-30 12:16:17,포항시,C,30398
31020,47111,system,2021-09-30 12:16:17,포항시/남구,CC,30398
31134,47113,system,2021-09-30 12:16:17,포항시/북구,CC,30398
31279,47130,system,2021-09-30 12:16:17,경주시,C,30398
31505,47150,system,2021-09-30 12:16:17,김천시,C,30398
31707,47170,system,2021-09-30 12:16:17,안동시,C,30398
31951,47190,system,2021-09-30 12:16:17,구미시,C,30398
32131,47210,system,2021-09-30 12:16:17,영주시,C,30398
32262,47230,system,2021-09-30 12:16:17,영천시,C,30398
32492,47250,system,2021-09-30 12:16:17,상주시,C,30398
32786,47280,system,2021-09-30 12:16:17,문경시,C,30398
32926,47290,system,2021-09-30 12:16:17,경산시,C,30398
33432,47720,system,2021-09-30 12:16:17,군위군,C,30398
33660,47730,system,2021-09-30 12:16:17,의성군,C,30398
34511,47750,system,2021-09-30 12:16:17,청송군,C,30398
34728,47760,system,2021-09-30 12:16:17,영양군,C,30398
34903,47770,system,2021-09-30 12:16:17,영덕군,C,30398
36854,47820,system,2021-09-30 12:16:17,청도군,C,30398
37138,47830,system,2021-09-30 12:16:17,고령군,C,30398
37369,47840,system,2021-09-30 12:16:17,성주군,C,30398
37621,47850,system,2021-09-30 12:16:17,칠곡군,C,30398
38855,47900,system,2021-09-30 12:16:17,예천군,C,30398
39350,47920,system,2021-09-30 12:16:17,봉화군,C,30398
39453,47930,system,2021-09-30 12:16:17,울진군,C,30398
39594,47940,system,2021-09-30 12:16:17,울릉군,C,30398
39622,48000,system,2021-09-30 12:16:17,경상남도,P,100000
40503,48120,system,2021-09-30 12:16:17,창원시,C,39622
40504,48121,system,2021-09-30 12:16:17,창원시/의창구,CC,39622
